SchoolYear,DistrictName,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Suppression,Count of Students Expected to Test,Count of students expected to test including previously passed,CountMetStandard,PercentMetStandard,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentMetTestedOnly,Percent No Score,Percent Participation
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,03,SBAC,Math,,78.0,78.0,10.0,12.8%,0.6666666666666,0.1410256410256,0.1153846153846,0.0128205128205,0.1369863013698,0.0641025641025,0.9358974358974
2017-18,Walla Walla Public Schools,All,All Students,04,AIM,Math,N<10,,,,N<10,,,,,,,
2017-18,Walla Walla Public Schools,Gender,Male,04,AIM,Math,N<10,,,,N<10,,,,,,,
2017-18,Walla Walla Public Schools,All,All Students,04,SBAC,ELA,,427.0,427.0,220.0,51.5%,0.3044496487119,0.175644028103,0.2365339578454,0.2786885245901,0.5176470588235,0.0046838407494,0.9953161592505
2017-18,Walla Walla Public Schools,FRL,Non-Low Income,04,SBAC,ELA,,171.0,171.0,129.0,75.4%,0.1345029239766,0.0994152046783,0.2748538011695,0.4795321637426,0.7633136094674,0.0116959064327,0.9883040935672
2017-18,Walla Walla Public Schools,Gender,Female,04,SBAC,ELA,,210.0,210.0,125.0,59.5%,0.2095238095238,0.1904761904761,0.2523809523809,0.3428571428571,0.5980861244019,0.0047619047619,0.995238095238
2017-18,Walla Walla Public Schools,All,All Students,05,AIM,Math,N<10,,,,N<10,,,,,,,
2017-18,Walla Walla Public Schools,Foster,Non-Foster Care,05,AIM,Math,N<10,,,,N<10,,,,,,,
2017-18,Walla Walla Public Schools,homeless,Non-Homeless,05,AIM,Math,N<10,,,,N<10,,,,,,,
2017-18,Walla Walla Public Schools,Military,Non Military Parent,05,SBAC,ELA,,393.0,393.0,220.0,56.0%,0.2468193384223,0.1832061068702,0.3206106870229,0.2391857506361,0.5655526992287,0.0101781170483,0.9898218829516
2017-18,Walla Walla Public Schools,Race,Black/ African American,05,SBAC,ELA,N<10,,,,N<10,,,,,,,
2017-18,Walla Walla Public Schools,Race,White,05,SBAC,ELA,,213.0,213.0,146.0,68.5%,0.1784037558685,0.1173708920187,0.338028169014,0.3474178403755,0.6985645933014,0.018779342723,0.9812206572769
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,05,SBAC,ELA,,61.0,61.0,6.0,9.8%,0.7540983606557,0.1147540983606,0.0983606557377,0.0,0.1016949152542,0.0327868852459,0.967213114754
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,05,SBAC,Math,,61.0,61.0,5.0,8.2%,0.7213114754098,0.1639344262295,0.0655737704918,0.0163934426229,0.0847457627118,0.0327868852459,0.967213114754
2017-18,Walla Walla Public Schools,Foster,Non-Foster Care,06,AIM,Math,N<10,,,,N<10,,,,,,,
2017-18,Walla Walla Public Schools,s504,Non Section 504,06,AIM,Math,N<10,,,,N<10,,,,,,,
2017-18,Walla Walla Public Schools,s504,Section 504,06,SBAC,ELA,<16%,,,,<16%,,,,,,,
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,06,SBAC,ELA,<6%,,,,<6%,,,,,,,
2017-18,Walla Walla Public Schools,Foster,Non-Foster Care,06,SBAC,Math,,394.0,394.0,134.0,34.0%,0.3350253807106,0.3096446700507,0.1751269035532,0.1649746192893,0.3453608247422,0.0152284263959,0.984771573604
2017-18,Walla Walla Public Schools,Race,Black/ African American,06,SBAC,Math,N<10,,,,N<10,,,,,,,
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,06,SBAC,Math,<6%,,,,<6%,,,,,,,
2017-18,Walla Walla Public Schools,Foster,Non-Foster Care,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2017-18,Walla Walla Public Schools,s504,Non Section 504,07,AIM,Math,N<10,,,,N<10,,,,,,,
2017-18,Walla Walla Public Schools,Military,Non Military Parent,07,SBAC,ELA,Cross Student Group - N<10,,,,47.8%,0.2700228832951,0.2402745995423,0.3157894736842,0.162471395881,0.4837962962962,0.0114416475972,0.9885583524027
2017-18,Walla Walla Public Schools,Race,Black/ African American,07,SBAC,Math,N<10,,,,N<10,,,,,,,
2017-18,Walla Walla Public Schools,Gender,Male,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2017-18,Walla Walla Public Schools,ELL,Non-English Language Learners,08,SBAC,ELA,,370.0,370.0,211.0,57.0%,0.1486486486486,0.2594594594594,0.4162162162162,0.154054054054,0.5828729281767,0.0216216216216,0.9783783783783
2017-18,Walla Walla Public Schools,Military,Military Parent,08,SBAC,ELA,N<10,,,,N<10,,,,,,,
2017-18,Walla Walla Public Schools,Migrant,Migrant,08,SBAC,Math,N<10,,,,N<10,,,,,,,
2017-18,Walla Walla Public Schools,Race,White,10,SBAC,ELA,,265.0,265.0,187.0,70.6%,0.1132075471698,0.154716981132,0.3622641509433,0.343396226415,0.7248062015503,0.0264150943396,0.9735849056603
2017-18,Walla Walla Public Schools,homeless,Non-Homeless,All Grades,AIM,ELA,,28.0,28.0,16.0,57.1%,0.1785714285714,0.25,0.4642857142857,0.1071428571428,0.5714285714285,0.0,1.0
2017-18,Walla Walla Public Schools,SWD,Students with Disabilities,All Grades,AIM,ELA,,28.0,28.0,16.0,57.1%,0.1785714285714,0.25,0.4642857142857,0.1071428571428,0.5714285714285,0.0,1.0
2017-18,Walla Walla Public Schools,homeless,Homeless,All Grades,SBAC,ELA,,87.0,87.0,21.0,24.1%,0.5057471264367,0.2413793103448,0.2068965517241,0.0344827586206,0.2441860465116,0.0114942528735,0.9885057471264
2017-18,Walla Walla Public Schools,Race,Native Hawaiian/ Other Pacific Islander,All Grades,SBAC,Math,N<10,,,,N<10,,,,,,,
