SchoolYear,DistrictName,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Suppression,Count of Students Expected to Test,Count of students expected to test including previously passed,CountMetStandard,PercentMetStandard,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentMetTestedOnly,Percent No Score,Percent Participation
2022-23,Walla Walla Public Schools,FRL,Low-Income,06,SBAC,ELA,,258.0,258.0,75.0,29.1%,0.4263565891472,0.2674418604651,0.1937984496124,0.0968992248062,0.2952755905511,0.0155038759689,0.984496124031
2022-23,Walla Walla Public Schools,Gender,Female,06,SBAC,ELA,,172.0,172.0,77.0,44.8%,0.3255813953488,0.2093023255813,0.2267441860465,0.2209302325581,0.4556213017751,0.0174418604651,0.9825581395348
2022-23,Walla Walla Public Schools,Gender,Male,06,SBAC,ELA,,201.0,201.0,69.0,34.3%,0.3582089552238,0.2835820895522,0.2039800995024,0.139303482587,0.3484848484848,0.0149253731343,0.9850746268656
2022-23,Walla Walla Public Schools,homeless,Homeless,06,SBAC,ELA,<25%,,,,<25%,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,06,SBAC,ELA,Cross Student Group - Top/Bottom,,,,40.4%,0.3351800554016,0.2437673130193,0.2216066481994,0.1828254847645,0.4112676056338,0.0166204986149,0.983379501385
2022-23,Walla Walla Public Schools,Migrant,Migrant,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,06,SBAC,ELA,Cross Student Group - N<10,,,,39.7%,0.3369565217391,0.25,0.2173913043478,0.1793478260869,0.403314917127,0.016304347826,0.9836956521739
2022-23,Walla Walla Public Schools,Military,Military Parent,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,06,SBAC,ELA,Cross Student Group - N<10,,,,39.0%,0.3405994550408,0.2534059945504,0.2125340599455,0.1771117166212,0.3961218836565,0.0163487738419,0.983651226158
2022-23,Walla Walla Public Schools,Race,Native Hawaiian/ Other Pacific Islander,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Asian,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,s504,Non Section 504,06,SBAC,ELA,,356.0,356.0,140.0,39.3%,0.3426966292134,0.2471910112359,0.2191011235955,0.1741573033707,0.4,0.0168539325842,0.9831460674157
2022-23,Walla Walla Public Schools,SWD,Students without Disabilities,06,SBAC,ELA,,309.0,309.0,139.0,45.0%,0.26213592233,0.2783171521035,0.2459546925566,0.2038834951456,0.454248366013,0.009708737864,0.9902912621359
2022-23,Walla Walla Public Schools,All,All Students,06,SBAC,Math,,373.0,373.0,127.0,34.0%,0.3753351206434,0.2654155495978,0.1742627345844,0.166219839142,0.3469945355191,0.0187667560321,0.9812332439678
2022-23,Walla Walla Public Schools,ELL,English Language Learners,06,SBAC,Math,,50.0,50.0,4.0,8.0%,0.54,0.38,0.04,0.04,0.08,0.0,1.0
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,06,SBAC,Math,,323.0,323.0,123.0,38.1%,0.3498452012383,0.2476780185758,0.1950464396284,0.1857585139318,0.3892405063291,0.0216718266253,0.9783281733746
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,06,SBAC,Math,,115.0,115.0,61.0,53.0%,0.1826086956521,0.2608695652173,0.2,0.3304347826086,0.5446428571428,0.0260869565217,0.9739130434782
2022-23,Walla Walla Public Schools,Gender,Male,06,SBAC,Math,,201.0,201.0,74.0,36.8%,0.3482587064676,0.2686567164179,0.1940298507462,0.1741293532338,0.3737373737373,0.0149253731343,0.9850746268656
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,06,SBAC,Math,Cross Student Group - Top/Bottom,,,,34.6%,0.371191135734,0.2631578947368,0.174515235457,0.1717451523545,0.3531073446327,0.0193905817174,0.9806094182825
2022-23,Walla Walla Public Schools,Migrant,Migrant,06,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,06,SBAC,Math,Cross Student Group - N<10,,,,34.5%,0.3695652173913,0.266304347826,0.1766304347826,0.1684782608695,0.3518005540166,0.0190217391304,0.9809782608695
2022-23,Walla Walla Public Schools,Military,Military Parent,06,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,06,SBAC,Math,Cross Student Group - N<10,,,,34.3%,0.3732970027247,0.2643051771117,0.1771117166212,0.1662125340599,0.35,0.0190735694822,0.9809264305177
2022-23,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,06,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Asian,06,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,06,SBAC,Math,,21.0,21.0,11.0,52.4%,0.2380952380952,0.1904761904761,0.1428571428571,0.3809523809523,0.55,0.047619047619,0.9523809523809
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,SBAC,Math,,150.0,150.0,29.0,19.3%,0.4866666666666,0.2933333333333,0.1266666666666,0.0666666666666,0.1986301369863,0.0266666666666,0.9733333333333
2022-23,Walla Walla Public Schools,Race,White,06,SBAC,Math,,189.0,189.0,83.0,43.9%,0.3174603174603,0.2328042328042,0.2169312169312,0.2222222222222,0.4438502673796,0.010582010582,0.9894179894179
2022-23,Walla Walla Public Schools,s504,Section 504,06,SBAC,Math,,17.0,17.0,7.0,41.2%,0.3529411764705,0.235294117647,0.2941176470588,0.1176470588235,0.4117647058823,0.0,1.0
2022-23,Walla Walla Public Schools,s504,Non Section 504,06,SBAC,Math,,356.0,356.0,120.0,33.7%,0.376404494382,0.2668539325842,0.1685393258426,0.1685393258426,0.3438395415472,0.0196629213483,0.9803370786516
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,06,SBAC,Math,,64.0,64.0,6.0,9.4%,0.71875,0.140625,0.046875,0.046875,0.0983606557377,0.046875,0.953125
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Low-Income,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Female,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Male,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,All,All Students,07,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,07,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Male,07,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Homeless,07,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,07,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,07,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,White,07,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,07,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,ELL,English Language Learners,07,SBAC,ELA,<6%,,,,<6%,,,,,,,
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,07,SBAC,ELA,Cross Student Group - Top/Bottom,,,,50.6%,0.2360248447204,0.2298136645962,0.3229813664596,0.1832298136645,0.5207667731629,0.027950310559,0.9720496894409
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,07,SBAC,ELA,,374.0,374.0,165.0,44.1%,0.2941176470588,0.2326203208556,0.283422459893,0.1577540106951,0.4558011049723,0.0320855614973,0.9679144385026
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,07,SBAC,ELA,,109.0,109.0,77.0,70.6%,0.091743119266,0.1651376146788,0.3394495412844,0.3669724770642,0.7333333333333,0.0366972477064,0.9633027522935
2022-23,Walla Walla Public Schools,Gender,Female,07,SBAC,ELA,,173.0,173.0,79.0,45.7%,0.271676300578,0.2427745664739,0.2774566473988,0.179190751445,0.470238095238,0.028901734104,0.9710982658959
2022-23,Walla Walla Public Schools,Gender,Male,07,SBAC,ELA,,201.0,201.0,86.0,42.8%,0.3134328358208,0.2238805970149,0.2885572139303,0.139303482587,0.4432989690721,0.0348258706467,0.9651741293532
2022-23,Walla Walla Public Schools,homeless,Homeless,07,SBAC,ELA,<20%,,,,<20%,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,07,SBAC,ELA,Cross Student Group - N<10,,,,45.0%,0.2861035422343,0.2316076294277,0.2888283378746,0.1607629427792,0.4647887323943,0.0326975476839,0.967302452316
2022-23,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,07,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Black/ African American,07,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,07,SBAC,ELA,,19.0,19.0,7.0,36.8%,0.3684210526315,0.2631578947368,0.3157894736842,0.0526315789473,0.3684210526315,0.0,1.0
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,SBAC,ELA,,157.0,157.0,48.0,30.6%,0.4012738853503,0.2738853503184,0.2292993630573,0.0764331210191,0.3116883116883,0.0191082802547,0.9808917197452
2022-23,Walla Walla Public Schools,s504,Non Section 504,07,SBAC,ELA,,345.0,345.0,152.0,44.1%,0.2869565217391,0.2376811594202,0.2782608695652,0.1623188405797,0.4564564564564,0.0347826086956,0.9652173913043
2022-23,Walla Walla Public Schools,SWD,Students without Disabilities,07,SBAC,ELA,Cross Student Group - Top/Bottom,,,,51.6%,0.2197452229299,0.2452229299363,0.328025477707,0.1878980891719,0.525974025974,0.0191082802547,0.9808917197452
2022-23,Walla Walla Public Schools,All,All Students,07,SBAC,Math,,375.0,375.0,127.0,33.9%,0.4133333333333,0.216,0.136,0.2026666666666,0.3498622589531,0.032,0.968
2022-23,Walla Walla Public Schools,ELL,English Language Learners,07,SBAC,Math,<6%,,,,<6%,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,07,SBAC,Math,,375.0,375.0,127.0,33.9%,0.4133333333333,0.216,0.136,0.2026666666666,0.3498622589531,0.032,0.968
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,07,SBAC,Math,,109.0,109.0,71.0,65.1%,0.137614678899,0.1743119266055,0.2385321100917,0.4128440366972,0.6761904761904,0.0366972477064,0.9633027522935
2022-23,Walla Walla Public Schools,Gender,Female,07,SBAC,Math,,173.0,173.0,49.0,28.3%,0.4739884393063,0.2138728323699,0.1098265895953,0.1734104046242,0.2916666666666,0.028901734104,0.9710982658959
2022-23,Walla Walla Public Schools,Gender,Male,07,SBAC,Math,,202.0,202.0,78.0,38.6%,0.3613861386138,0.2178217821782,0.1584158415841,0.2277227722772,0.4,0.0346534653465,0.9653465346534
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,07,SBAC,Math,Cross Student Group - Top/Bottom,,,,35.3%,0.4027777777777,0.2138888888888,0.1416666666666,0.2111111111111,0.3638968481375,0.0305555555555,0.9694444444444
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,07,SBAC,Math,Cross Student Group - N<10,,,,34.5%,0.4076086956521,0.2146739130434,0.1385869565217,0.2065217391304,0.3567415730337,0.0326086956521,0.9673913043478
2022-23,Walla Walla Public Schools,Military,Military Parent,07,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,07,SBAC,Math,Cross Student Group - N<10,,,,33.8%,0.4135135135135,0.2162162162162,0.1324324324324,0.2054054054054,0.3491620111731,0.0324324324324,0.9675675675675
2022-23,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,07,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Black/ African American,07,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,SBAC,Math,,158.0,158.0,26.0,16.5%,0.5759493670886,0.2341772151898,0.0759493670886,0.0886075949367,0.1688311688311,0.0253164556962,0.9746835443037
2022-23,Walla Walla Public Schools,s504,Section 504,07,SBAC,Math,,29.0,29.0,11.0,37.9%,0.4137931034482,0.2068965517241,0.2758620689655,0.103448275862,0.3793103448275,0.0,1.0
2022-23,Walla Walla Public Schools,s504,Non Section 504,07,SBAC,Math,,346.0,346.0,116.0,33.5%,0.4132947976878,0.2167630057803,0.1242774566473,0.2109826589595,0.3473053892215,0.0346820809248,0.9653179190751
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,07,SBAC,Math,,60.0,60.0,5.0,8.3%,0.75,0.0833333333333,0.05,0.0333333333333,0.090909090909,0.0833333333333,0.9166666666666
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Low-Income,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,White,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,ELL,English Language Learners,08,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,08,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Low-Income,08,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Male,08,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Homeless,08,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,08,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,White,08,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),08,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,s504,Non Section 504,08,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,08,SBAC,ELA,Cross Student Group - Top/Bottom,,,,50.9%,0.2297650130548,0.2245430809399,0.3498694516971,0.1592689295039,0.5284552845528,0.0365535248041,0.9634464751958
2022-23,Walla Walla Public Schools,Foster,Foster Care,08,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Low-Income,08,SBAC,ELA,,299.0,299.0,92.0,30.8%,0.3779264214046,0.2642140468227,0.2341137123745,0.0735785953177,0.3239436619718,0.0501672240802,0.9498327759197
2022-23,Walla Walla Public Schools,Migrant,Migrant,08,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,08,SBAC,ELA,Cross Student Group - N<10,,,,45.6%,0.2780373831775,0.2242990654205,0.3130841121495,0.1425233644859,0.4756097560975,0.0420560747663,0.9579439252336
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),08,SBAC,ELA,,189.0,189.0,52.0,27.5%,0.3968253968253,0.2698412698412,0.2275132275132,0.047619047619,0.2921348314606,0.058201058201,0.9417989417989
2022-23,Walla Walla Public Schools,Race,White,08,SBAC,ELA,,212.0,212.0,132.0,62.3%,0.1556603773584,0.1981132075471,0.3962264150943,0.2264150943396,0.6376811594202,0.0235849056603,0.9764150943396
2022-23,Walla Walla Public Schools,s504,Non Section 504,08,SBAC,ELA,,400.0,400.0,183.0,45.8%,0.2875,0.215,0.315,0.1425,0.4765625,0.04,0.96
2022-23,Walla Walla Public Schools,All,All Students,08,SBAC,Math,,432.0,432.0,110.0,25.5%,0.4699074074074,0.2337962962962,0.1134259259259,0.1412037037037,0.2657004830917,0.0416666666666,0.9583333333333
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,08,SBAC,Math,Cross Student Group - Top/Bottom,,,,28.5%,0.420365535248,0.2584856396866,0.1253263707571,0.1592689295039,0.2953929539295,0.0365535248041,0.9634464751958
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,08,SBAC,Math,Cross Student Group - N<10,,,,25.6%,0.4674418604651,0.2348837209302,0.113953488372,0.1418604651162,0.2669902912621,0.0418604651162,0.9581395348837
2022-23,Walla Walla Public Schools,FRL,Low-Income,08,SBAC,Math,,299.0,299.0,48.0,16.1%,0.5819397993311,0.2073578595317,0.0836120401337,0.076923076923,0.169014084507,0.0501672240802,0.9498327759197
2022-23,Walla Walla Public Schools,Gender,Male,08,SBAC,Math,,207.0,207.0,62.0,30.0%,0.4347826086956,0.207729468599,0.1111111111111,0.1884057971014,0.3179487179487,0.0579710144927,0.9420289855072
2022-23,Walla Walla Public Schools,Gender,Female,08,SBAC,Math,,225.0,225.0,48.0,21.3%,0.5022222222222,0.2577777777777,0.1155555555555,0.0977777777777,0.2191780821917,0.0266666666666,0.9733333333333
2022-23,Walla Walla Public Schools,homeless,Homeless,08,SBAC,Math,<21%,,,,<21%,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,08,SBAC,Math,Cross Student Group - Top/Bottom,,,,26.3%,0.4617224880382,0.2344497607655,0.1172248803827,0.145933014354,0.2743142144638,0.0406698564593,0.9593301435406
2022-23,Walla Walla Public Schools,Migrant,Migrant,08,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,08,SBAC,Math,Cross Student Group - N<10,,,,25.5%,0.4672897196261,0.2359813084112,0.1121495327102,0.1425233644859,0.2658536585365,0.0420560747663,0.9579439252336
2022-23,Walla Walla Public Schools,Military,Military Parent,08,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,08,SBAC,Math,Cross Student Group - N<10,,,,25.2%,0.4740566037735,0.2311320754716,0.1084905660377,0.1438679245283,0.2635467980295,0.0424528301886,0.9575471698113
2022-23,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,08,SBAC,Math,No Students,,,,No Students,,,,,,,
2022-23,Walla Walla Public Schools,Race,Asian,08,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Black/ African American,08,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,08,SBAC,Math,Cross Student Group - N<10,,,,27.3%,0.4545454545454,0.1818181818181,0.1363636363636,0.1363636363636,0.3,0.090909090909,0.9090909090909
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),08,SBAC,Math,,189.0,189.0,28.0,14.8%,0.6243386243386,0.1746031746031,0.079365079365,0.068783068783,0.1564245810055,0.05291005291,0.9470899470899
2022-23,Walla Walla Public Schools,Race,White,08,SBAC,Math,,212.0,212.0,75.0,35.4%,0.3254716981132,0.2924528301886,0.1462264150943,0.2075471698113,0.3640776699029,0.0283018867924,0.9716981132075
2022-23,Walla Walla Public Schools,s504,Section 504,08,SBAC,Math,,32.0,32.0,6.0,18.8%,0.53125,0.25,0.03125,0.15625,0.1935483870967,0.03125,0.96875
2022-23,Walla Walla Public Schools,s504,Non Section 504,08,SBAC,Math,,400.0,400.0,104.0,26.0%,0.465,0.2325,0.12,0.14,0.2715404699738,0.0425,0.9575
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,08,SBAC,Math,<4%,,,,<4%,,,,,,,
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,10,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,10,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Low-Income,10,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Male,10,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,10,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,10,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,White,10,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),10,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,10,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,All,All Students,10,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,ELL,English Language Learners,10,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,10,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,10,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,10,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,s504,Non Section 504,10,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,10,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,ELL,English Language Learners,10,SBAC,ELA,<7%,,,,<7%,,,,,,,
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,10,SBAC,ELA,Cross Student Group - Top/Bottom,,,,57.0%,0.1754807692307,0.2067307692307,0.3125,0.2572115384615,0.5984848484848,0.0480769230769,0.951923076923
2022-23,Walla Walla Public Schools,Foster,Foster Care,10,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,10,SBAC,ELA,Cross Student Group - N<10,,,,52.6%,0.2171052631578,0.2061403508771,0.2916666666666,0.234649122807,0.554272517321,0.0504385964912,0.9495614035087
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,10,SBAC,ELA,,149.0,149.0,112.0,75.2%,0.0738255033557,0.1275167785234,0.3154362416107,0.4362416107382,0.7887323943661,0.0469798657718,0.9530201342281
2022-23,Walla Walla Public Schools,FRL,Low-Income,10,SBAC,ELA,,311.0,311.0,128.0,41.2%,0.2926045016077,0.2443729903536,0.2765273311897,0.1350482315112,0.4338983050847,0.0514469453376,0.9485530546623
2022-23,Walla Walla Public Schools,Gender,Male,10,SBAC,ELA,Cross Student Group - N<10,,,,44.0%,0.2638888888888,0.2222222222222,0.25,0.1898148148148,0.475,0.074074074074,0.9259259259259
2022-23,Walla Walla Public Schools,Gender,Female,10,SBAC,ELA,,238.0,238.0,140.0,58.8%,0.1890756302521,0.1932773109243,0.3193277310924,0.2689075630252,0.6060606060606,0.0294117647058,0.9705882352941
2022-23,Walla Walla Public Schools,homeless,Homeless,10,SBAC,ELA,<20%,,,,<20%,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,10,SBAC,ELA,Cross Student Group - Top/Bottom,,,,53.5%,0.2112359550561,0.2067415730337,0.2943820224719,0.2404494382022,0.5613207547169,0.0471910112359,0.952808988764
2022-23,Walla Walla Public Schools,Migrant,Migrant,10,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,10,SBAC,ELA,Cross Student Group - N<10,,,,52.8%,0.2195121951219,0.2039911308203,0.290465631929,0.2372505543237,0.5547785547785,0.0487804878048,0.9512195121951
2022-23,Walla Walla Public Schools,Military,Military Parent,10,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,10,SBAC,ELA,Cross Student Group - N<10,,,,52.1%,0.2241758241758,0.2065934065934,0.2901098901098,0.2307692307692,0.5473441108545,0.0483516483516,0.9516483516483
2022-23,Walla Walla Public Schools,Race,Asian,10,SBAC,ELA,>70%,,,,>70%,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,10,SBAC,ELA,,68.0,68.0,5.0,7.4%,0.6323529411764,0.1617647058823,0.0441176470588,0.0294117647058,0.0847457627118,0.1323529411764,0.8676470588235
2022-23,Walla Walla Public Schools,ELL,English Language Learners,10,SBAC,Math,<7%,,,,<7%,,,,,,,
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,10,SBAC,Math,Cross Student Group - Top/Bottom,,,,26.7%,0.4110576923076,0.2764423076923,0.1610576923076,0.1057692307692,0.2795969773299,0.045673076923,0.9543269230769
2022-23,Walla Walla Public Schools,Foster,Foster Care,10,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,10,SBAC,Math,,150.0,150.0,65.0,43.3%,0.22,0.3066666666666,0.2133333333333,0.22,0.4513888888888,0.04,0.96
2022-23,Walla Walla Public Schools,Gender,Gender X,10,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,10,SBAC,Math,Cross Student Group - Top/Bottom,,,,24.9%,0.4461883408071,0.2645739910313,0.1502242152466,0.0986547085201,0.2593457943925,0.0403587443946,0.9596412556053
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,10,SBAC,Math,Cross Student Group - N<10,,,,24.8%,0.4513274336283,0.2566371681415,0.1504424778761,0.0973451327433,0.2592592592592,0.0442477876106,0.9557522123893
2022-23,Walla Walla Public Schools,Race,Asian,10,SBAC,Math,<30%,,,,<30%,,,,,,,
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,10,SBAC,Math,<25%,,,,<25%,,,,,,,
2022-23,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,10,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Black/ African American,10,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),10,SBAC,Math,,194.0,194.0,24.0,12.4%,0.5773195876288,0.2680412371134,0.1030927835051,0.020618556701,0.127659574468,0.0309278350515,0.9690721649484
2022-23,Walla Walla Public Schools,Race,White,10,SBAC,Math,,237.0,237.0,81.0,34.2%,0.3628691983122,0.2362869198312,0.1898734177215,0.1518987341772,0.3632286995515,0.0590717299578,0.9409282700421
2022-23,Walla Walla Public Schools,s504,Section 504,10,SBAC,Math,,43.0,43.0,6.0,14.0%,0.5348837209302,0.3023255813953,0.0697674418604,0.0697674418604,0.1428571428571,0.0232558139534,0.9767441860465
