SchoolYear,DistrictName,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Count of Students Expected to Test,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentParticipation
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,05,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,All,All Students,05,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,05,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,05,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Gender,Female,05,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,05,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Migrant,Non Migrant,05,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Military,Non Military Parent,05,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,05,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Race,White,05,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,s504,Non Section 504,05,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,ELL,Non-English Language Learners,05,SBAC,ELA,362.0,0.2182320441988,0.1795580110497,0.3066298342541,0.2900552486187,0.9944751381215
2018-19,Walla Walla Public Schools,Foster,Foster Care,05,SBAC,ELA,,,,,,
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,05,SBAC,ELA,169.0,0.094674556213,0.1479289940828,0.3076923076923,0.4497041420118,1.0
2018-19,Walla Walla Public Schools,FRL,Low-Income,05,SBAC,ELA,261.0,0.3831417624521,0.2260536398467,0.2681992337164,0.1149425287356,0.9923371647509
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,05,SBAC,ELA,418.0,0.2631578947368,0.1985645933014,0.2822966507177,0.2535885167464,0.9976076555023
2018-19,Walla Walla Public Schools,Migrant,Non Migrant,05,SBAC,ELA,420.0,0.2690476190476,0.195238095238,0.2785714285714,0.2523809523809,0.995238095238
2018-19,Walla Walla Public Schools,Military,Military Parent,05,SBAC,ELA,,,,,,
2018-19,Walla Walla Public Schools,Military,Non Military Parent,05,SBAC,ELA,,0.2735849056603,0.1957547169811,0.2806603773584,0.2452830188679,0.9952830188679
2018-19,Walla Walla Public Schools,Race,Asian,05,SBAC,ELA,,,,,,
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),05,SBAC,ELA,185.0,0.3567567567567,0.2432432432432,0.2594594594594,0.1405405405405,1.0
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,05,SBAC,ELA,66.0,0.6212121212121,0.1515151515151,0.1212121212121,0.0757575757575,0.9696969696969
2018-19,Walla Walla Public Schools,All,All Students,05,SBAC,Math,430.0,0.3,0.2697674418604,0.206976744186,0.2186046511627,0.9953488372093
2018-19,Walla Walla Public Schools,ELL,English Language Learners,05,SBAC,Math,68.0,0.5882352941176,0.3088235294117,0.0588235294117,0.0441176470588,1.0
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,05,SBAC,Math,,0.2964705882352,0.2682352941176,0.2094117647058,0.2211764705882,0.995294117647
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,05,SBAC,Math,169.0,0.094674556213,0.2248520710059,0.284023668639,0.396449704142,1.0
2018-19,Walla Walla Public Schools,Gender,Female,05,SBAC,Math,209.0,0.2918660287081,0.2870813397129,0.200956937799,0.2153110047846,0.9952153110047
2018-19,Walla Walla Public Schools,Gender,Male,05,SBAC,Math,221.0,0.3076923076923,0.2533936651583,0.2126696832579,0.2217194570135,0.9954751131221
