SchoolYear,DistrictName,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Suppression,Count of Students Expected to Test,Count of students expected to test including previously passed,CountMetStandard,PercentMetStandard,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentMetTestedOnly,Percent No Score,Percent Participation
2021-22,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),05,SBAC,ELA,,141.0,141.0,43.0,30.5%,0.3971631205673,0.2765957446808,0.1914893617021,0.1134751773049,0.3115942028985,0.0212765957446,0.9787234042553
2021-22,Walla Walla Public Schools,Race,White,05,SBAC,ELA,,196.0,196.0,106.0,54.1%,0.2397959183673,0.204081632653,0.2653061224489,0.2755102040816,0.5492227979274,0.0153061224489,0.984693877551
2021-22,Walla Walla Public Schools,s504,Section 504,05,SBAC,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,s504,Non Section 504,05,SBAC,ELA,Cross Student Group - N<10,,,,45.9%,0.2946175637393,0.2294617563739,0.2351274787535,0.2237960339943,0.4668587896253,0.0169971671388,0.9830028328611
2021-22,Walla Walla Public Schools,SWD,Students with Disabilities,05,SBAC,ELA,,71.0,71.0,14.0,19.7%,0.6056338028169,0.1549295774647,0.112676056338,0.0845070422535,0.2058823529411,0.0422535211267,0.9577464788732
2021-22,Walla Walla Public Schools,SWD,Students without Disabilities,05,SBAC,ELA,,291.0,291.0,153.0,52.6%,0.2199312714776,0.2439862542955,0.2680412371134,0.2577319587628,0.53125,0.0103092783505,0.9896907216494
2021-22,Walla Walla Public Schools,All,All Students,05,SBAC,Math,,362.0,362.0,136.0,37.6%,0.3314917127071,0.2762430939226,0.1629834254143,0.2127071823204,0.3820224719101,0.0165745856353,0.9834254143646
2021-22,Walla Walla Public Schools,ELL,English Language Learners,05,SBAC,Math,,47.0,47.0,4.0,8.5%,0.6170212765957,0.2765957446808,0.0851063829787,0.0,0.0869565217391,0.0212765957446,0.9787234042553
2021-22,Walla Walla Public Schools,ELL,Non-English Language Learners,05,SBAC,Math,,315.0,315.0,132.0,41.9%,0.2888888888888,0.2761904761904,0.1746031746031,0.2444444444444,0.4258064516129,0.015873015873,0.9841269841269
2021-22,Walla Walla Public Schools,Foster,Foster Care,05,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Foster,Non-Foster Care,05,SBAC,Math,Cross Student Group - N<10,,,,37.8%,0.3333333333333,0.2722222222222,0.1638888888888,0.2138888888888,0.3841807909604,0.0166666666666,0.9833333333333
2021-22,Walla Walla Public Schools,FRL,Low-Income,05,SBAC,Math,,219.0,219.0,53.0,24.2%,0.4337899543378,0.3013698630136,0.1552511415525,0.0867579908675,0.2476635514018,0.0228310502283,0.9771689497716
2021-22,Walla Walla Public Schools,Gender,Female,05,SBAC,Math,,169.0,169.0,55.0,32.5%,0.4023668639053,0.2544378698224,0.1065088757396,0.2189349112426,0.3313253012048,0.0177514792899,0.98224852071
2021-22,Walla Walla Public Schools,Gender,Male,05,SBAC,Math,,193.0,193.0,81.0,42.0%,0.2694300518134,0.2953367875647,0.2124352331606,0.2072538860103,0.4263157894736,0.0155440414507,0.9844559585492
2021-22,Walla Walla Public Schools,homeless,Homeless,05,SBAC,Math,<21%,,,,<21%,,,,,,,
2021-22,Walla Walla Public Schools,homeless,Non-Homeless,05,SBAC,Math,Cross Student Group - Top/Bottom,,,,38.5%,0.3247126436781,0.2758620689655,0.1666666666666,0.2183908045977,0.3906705539358,0.0143678160919,0.985632183908
2021-22,Walla Walla Public Schools,Migrant,Migrant,05,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Migrant,Non Migrant,05,SBAC,Math,Cross Student Group - N<10,,,,37.8%,0.3277310924369,0.2801120448179,0.1624649859943,0.2156862745098,0.3835227272727,0.0140056022408,0.9859943977591
2021-22,Walla Walla Public Schools,Military,Military Parent,05,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Military,Non Military Parent,05,SBAC,Math,Cross Student Group - N<10,,,,37.6%,0.3286516853932,0.2780898876404,0.1657303370786,0.2106741573033,0.3828571428571,0.0168539325842,0.9831460674157
2021-22,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,05,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,Black/ African American,05,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,Asian,05,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,TwoorMoreRaces,05,SBAC,Math,,15.0,15.0,8.0,53.3%,0.2,0.2666666666666,0.2,0.3333333333333,0.5333333333333,0.0,1.0
2021-22,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),05,SBAC,Math,,141.0,141.0,36.0,25.5%,0.4609929078014,0.2695035460992,0.1347517730496,0.1205673758865,0.2589928057553,0.0141843971631,0.9858156028368
2021-22,Walla Walla Public Schools,Race,White,05,SBAC,Math,,196.0,196.0,88.0,44.9%,0.2448979591836,0.2857142857142,0.1836734693877,0.2653061224489,0.4583333333333,0.0204081632653,0.9795918367346
2021-22,Walla Walla Public Schools,s504,Section 504,05,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,s504,Non Section 504,05,SBAC,Math,Cross Student Group - N<10,,,,37.4%,0.3286118980169,0.2804532577903,0.1614730878186,0.2124645892351,0.3804034582132,0.0169971671388,0.9830028328611
2021-22,Walla Walla Public Schools,SWD,Students with Disabilities,05,SBAC,Math,,71.0,71.0,6.0,8.5%,0.7464788732394,0.1408450704225,0.0140845070422,0.0704225352112,0.0869565217391,0.0281690140845,0.9718309859154
2021-22,Walla Walla Public Schools,SWD,Students without Disabilities,05,SBAC,Math,,291.0,291.0,130.0,44.7%,0.2302405498281,0.3092783505154,0.1993127147766,0.2474226804123,0.4529616724738,0.0137457044673,0.9862542955326
2021-22,Walla Walla Public Schools,All,All Students,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,ELL,Non-English Language Learners,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Foster,Non-Foster Care,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,FRL,Non-Low Income,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,FRL,Low-Income,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Gender,Female,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Gender,Male,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,homeless,Non-Homeless,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Military,Non Military Parent,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,White,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,s504,Non Section 504,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,All,All Students,06,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Foster,Non-Foster Care,06,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,FRL,Non-Low Income,06,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,FRL,Low-Income,06,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Gender,Male,06,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,homeless,Non-Homeless,06,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Migrant,Non Migrant,06,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Military,Non Military Parent,06,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,White,06,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,s504,Non Section 504,06,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,SWD,Students with Disabilities,06,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,All,All Students,06,SBAC,ELA,,375.0,375.0,130.0,34.7%,0.4133333333333,0.208,0.192,0.1546666666666,0.358126721763,0.032,0.968
2021-22,Walla Walla Public Schools,ELL,English Language Learners,06,SBAC,ELA,<6%,,,,<6%,,,,,,,
2021-22,Walla Walla Public Schools,ELL,Non-English Language Learners,06,SBAC,ELA,Cross Student Group - Top/Bottom,,,,40.1%,0.3364197530864,0.2283950617283,0.2222222222222,0.179012345679,0.4153354632587,0.0339506172839,0.966049382716
2021-22,Walla Walla Public Schools,Foster,Foster Care,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Foster,Non-Foster Care,06,SBAC,ELA,Cross Student Group - N<10,,,,34.8%,0.4117647058823,0.2085561497326,0.1925133689839,0.1550802139037,0.3591160220994,0.0320855614973,0.9679144385026
2021-22,Walla Walla Public Schools,FRL,Low-Income,06,SBAC,ELA,,239.0,239.0,49.0,20.5%,0.5481171548117,0.2217573221757,0.1506276150627,0.0543933054393,0.2103004291845,0.0251046025104,0.9748953974895
2021-22,Walla Walla Public Schools,Gender,Female,06,SBAC,ELA,,171.0,171.0,63.0,36.8%,0.3625730994152,0.2280701754385,0.1988304093567,0.1695906432748,0.3841463414634,0.0409356725146,0.9590643274853
2021-22,Walla Walla Public Schools,homeless,Homeless,06,SBAC,ELA,<23%,,,,<23%,,,,,,,
2021-22,Walla Walla Public Schools,homeless,Non-Homeless,06,SBAC,ELA,Cross Student Group - Top/Bottom,,,,35.4%,0.4060773480662,0.2071823204419,0.1933701657458,0.1602209944751,0.3657142857142,0.0331491712707,0.9668508287292
2021-22,Walla Walla Public Schools,Migrant,Migrant,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Migrant,Non Migrant,06,SBAC,ELA,Cross Student Group - N<10,,,,35.1%,0.4081081081081,0.2081081081081,0.1945945945945,0.1567567567567,0.3631284916201,0.0324324324324,0.9675675675675
2021-22,Walla Walla Public Schools,Military,Military Parent,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Military,Non Military Parent,06,SBAC,ELA,Cross Student Group - N<10,,,,34.1%,0.4141689373297,0.2125340599455,0.1825613079019,0.1580381471389,0.3521126760563,0.0326975476839,0.967302452316
2021-22,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,Asian,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,TwoorMoreRaces,06,SBAC,ELA,Cross Student Group - N<10,,,,25.0%,0.45,0.25,0.05,0.2,0.2631578947368,0.05,0.95
2021-22,Walla Walla Public Schools,Race,White,06,SBAC,ELA,,198.0,198.0,92.0,46.5%,0.3131313131313,0.1868686868686,0.2272727272727,0.2373737373737,0.4816753926701,0.0353535353535,0.9646464646464
2021-22,Walla Walla Public Schools,s504,Section 504,06,SBAC,ELA,,20.0,20.0,8.0,40.0%,0.45,0.1,0.15,0.25,0.4210526315789,0.05,0.95
2021-22,Walla Walla Public Schools,SWD,Students with Disabilities,06,SBAC,ELA,,63.0,63.0,5.0,7.9%,0.7301587301587,0.1111111111111,0.063492063492,0.015873015873,0.0862068965517,0.079365079365,0.9206349206349
2021-22,Walla Walla Public Schools,All,All Students,06,SBAC,Math,,375.0,375.0,107.0,28.5%,0.464,0.2213333333333,0.1546666666666,0.1306666666666,0.293956043956,0.0293333333333,0.9706666666666
2021-22,Walla Walla Public Schools,ELL,English Language Learners,06,SBAC,Math,<6%,,,,<6%,,,,,,,
2021-22,Walla Walla Public Schools,ELL,Non-English Language Learners,06,SBAC,Math,Cross Student Group - Top/Bottom,,,,33.0%,0.4043209876543,0.2345679012345,0.179012345679,0.1512345679012,0.3407643312101,0.0308641975308,0.9691358024691
2021-22,Walla Walla Public Schools,Foster,Foster Care,06,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Foster,Non-Foster Care,06,SBAC,Math,Cross Student Group - N<10,,,,28.6%,0.4625668449197,0.2219251336898,0.1550802139037,0.1310160427807,0.2947658402203,0.0294117647058,0.9705882352941
2021-22,Walla Walla Public Schools,FRL,Non-Low Income,06,SBAC,Math,,136.0,136.0,78.0,57.4%,0.2058823529411,0.1764705882352,0.2794117647058,0.2941176470588,0.6,0.0441176470588,0.9558823529411
2021-22,Walla Walla Public Schools,Gender,Female,06,SBAC,Math,,171.0,171.0,45.0,26.3%,0.4678362573099,0.2280701754385,0.1345029239766,0.1286549707602,0.2743902439024,0.0409356725146,0.9590643274853
2021-22,Walla Walla Public Schools,Gender,Male,06,SBAC,Math,,204.0,204.0,62.0,30.4%,0.4607843137254,0.2156862745098,0.1715686274509,0.1323529411764,0.31,0.0196078431372,0.9803921568627
2021-22,Walla Walla Public Schools,homeless,Homeless,06,SBAC,Math,<23%,,,,<23%,,,,,,,
2021-22,Walla Walla Public Schools,homeless,Non-Homeless,06,SBAC,Math,Cross Student Group - Top/Bottom,,,,29.6%,0.4447513812154,0.2292817679558,0.1602209944751,0.135359116022,0.3048433048433,0.0303867403314,0.9696132596685
2021-22,Walla Walla Public Schools,Migrant,Migrant,06,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Migrant,Non Migrant,06,SBAC,Math,Cross Student Group - N<10,,,,28.9%,0.4594594594594,0.2216216216216,0.1567567567567,0.1324324324324,0.2980501392757,0.0297297297297,0.9702702702702
2021-22,Walla Walla Public Schools,Military,Military Parent,06,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Military,Non Military Parent,06,SBAC,Math,Cross Student Group - N<10,,,,28.3%,0.4686648501362,0.2179836512261,0.1498637602179,0.133514986376,0.2921348314606,0.0299727520435,0.9700272479564
2021-22,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,06,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,Asian,06,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,TwoorMoreRaces,06,SBAC,Math,Cross Student Group - N<10,,,,25.0%,0.6,0.1,0.1,0.15,0.2631578947368,0.05,0.95
2021-22,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,SBAC,Math,,150.0,150.0,19.0,12.7%,0.56,0.2933333333333,0.06,0.0666666666666,0.1292517006802,0.02,0.98
2021-22,Walla Walla Public Schools,Race,White,06,SBAC,Math,,198.0,198.0,80.0,40.4%,0.3787878787878,0.1818181818181,0.2222222222222,0.1818181818181,0.4188481675392,0.0353535353535,0.9646464646464
2021-22,Walla Walla Public Schools,s504,Section 504,06,SBAC,Math,,20.0,20.0,4.0,20.0%,0.4,0.35,0.15,0.05,0.2105263157894,0.05,0.95
2021-22,Walla Walla Public Schools,s504,Non Section 504,06,SBAC,Math,,355.0,355.0,103.0,29.0%,0.4676056338028,0.2140845070422,0.1549295774647,0.1352112676056,0.2985507246376,0.0281690140845,0.9718309859154
2021-22,Walla Walla Public Schools,SWD,Students with Disabilities,06,SBAC,Math,,63.0,63.0,5.0,7.9%,0.8253968253968,0.015873015873,0.079365079365,0.0,0.0862068965517,0.079365079365,0.9206349206349
2021-22,Walla Walla Public Schools,SWD,Students without Disabilities,06,SBAC,Math,,312.0,312.0,102.0,32.7%,0.3910256410256,0.2628205128205,0.1698717948717,0.1570512820512,0.3333333333333,0.0192307692307,0.9807692307692
2021-22,Walla Walla Public Schools,All,All Students,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,ELL,English Language Learners,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,ELL,Non-English Language Learners,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Foster,Non-Foster Care,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Gender,Male,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,homeless,Homeless,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,homeless,Non-Homeless,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Migrant,Non Migrant,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Military,Non Military Parent,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,White,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,s504,Non Section 504,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,SWD,Students with Disabilities,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,ELL,English Language Learners,07,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,ELL,Non-English Language Learners,07,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Foster,Non-Foster Care,07,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,FRL,Low-Income,07,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Gender,Female,07,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Gender,Male,07,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,homeless,Non-Homeless,07,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Migrant,Non Migrant,07,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Military,Non Military Parent,07,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,White,07,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,s504,Non Section 504,07,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,SWD,Students with Disabilities,07,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,All,All Students,07,SBAC,ELA,,421.0,421.0,166.0,39.4%,0.3562945368171,0.2137767220902,0.2636579572446,0.1306413301662,0.4088669950738,0.0356294536817,0.9643705463182
2021-22,Walla Walla Public Schools,ELL,English Language Learners,07,SBAC,ELA,<6%,,,,<6%,,,,,,,
2021-22,Walla Walla Public Schools,ELL,Non-English Language Learners,07,SBAC,ELA,Cross Student Group - Top/Bottom,,,,43.9%,0.2967914438502,0.2299465240641,0.2941176470588,0.1443850267379,0.4542936288088,0.0347593582887,0.9652406417112
2021-22,Walla Walla Public Schools,Foster,Foster Care,07,SBAC,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Foster,Non-Foster Care,07,SBAC,ELA,Cross Student Group - N<10,,,,39.7%,0.3540669856459,0.212918660287,0.2655502392344,0.1315789473684,0.4119106699751,0.0358851674641,0.9641148325358
2021-22,Walla Walla Public Schools,FRL,Low-Income,07,SBAC,ELA,,250.0,250.0,54.0,21.6%,0.5,0.244,0.156,0.06,0.225,0.04,0.96
2021-22,Walla Walla Public Schools,Gender,Male,07,SBAC,ELA,,206.0,206.0,73.0,35.4%,0.3932038834951,0.1990291262135,0.2378640776699,0.1165048543689,0.3743589743589,0.0533980582524,0.9466019417475
2021-22,Walla Walla Public Schools,Gender,Female,07,SBAC,ELA,,215.0,215.0,93.0,43.3%,0.3209302325581,0.2279069767441,0.2883720930232,0.1441860465116,0.4407582938388,0.0186046511627,0.9813953488372
2021-22,Walla Walla Public Schools,homeless,Homeless,07,SBAC,ELA,<27%,,,,<27%,,,,,,,
2021-22,Walla Walla Public Schools,Migrant,Migrant,07,SBAC,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Migrant,Non Migrant,07,SBAC,ELA,Cross Student Group - N<10,,,,39.7%,0.3540669856459,0.212918660287,0.2655502392344,0.1315789473684,0.4119106699751,0.0358851674641,0.9641148325358
2021-22,Walla Walla Public Schools,Military,Military Parent,07,SBAC,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Military,Non Military Parent,07,SBAC,ELA,Cross Student Group - N<10,,,,39.5%,0.3559322033898,0.2130750605326,0.2639225181598,0.1307506053268,0.4095477386934,0.0363196125907,0.9636803874092
2021-22,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,07,SBAC,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,Black/ African American,07,SBAC,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,s504,Section 504,07,SBAC,ELA,,24.0,24.0,10.0,41.7%,0.375,0.1666666666666,0.2916666666666,0.125,0.4347826086956,0.0416666666666,0.9583333333333
2021-22,Walla Walla Public Schools,s504,Non Section 504,07,SBAC,ELA,,397.0,397.0,156.0,39.3%,0.3551637279596,0.2166246851385,0.2619647355163,0.1309823677581,0.4073107049608,0.0352644836272,0.9647355163727
2021-22,Walla Walla Public Schools,SWD,Students with Disabilities,07,SBAC,ELA,,79.0,79.0,7.0,8.9%,0.7088607594936,0.1392405063291,0.0759493670886,0.0126582278481,0.0945945945945,0.0632911392405,0.9367088607594
2021-22,Walla Walla Public Schools,SWD,Students without Disabilities,07,SBAC,ELA,,342.0,342.0,159.0,46.5%,0.2748538011695,0.2309941520467,0.3070175438596,0.1578947368421,0.4789156626506,0.0292397660818,0.9707602339181
2021-22,Walla Walla Public Schools,ELL,English Language Learners,07,SBAC,Math,<6%,,,,<6%,,,,,,,
2021-22,Walla Walla Public Schools,ELL,Non-English Language Learners,07,SBAC,Math,Cross Student Group - Top/Bottom,,,,30.9%,0.3973333333333,0.2613333333333,0.1573333333333,0.152,0.3195592286501,0.032,0.968
2021-22,Walla Walla Public Schools,Foster,Foster Care,07,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Foster,Non-Foster Care,07,SBAC,Math,Cross Student Group - N<10,,,,27.9%,0.4486873508353,0.2386634844868,0.1408114558472,0.1384248210023,0.2888888888888,0.0334128878281,0.9665871121718
2021-22,Walla Walla Public Schools,FRL,Non-Low Income,07,SBAC,Math,,171.0,171.0,83.0,48.5%,0.1929824561403,0.2923976608187,0.2397660818713,0.2456140350877,0.5,0.0292397660818,0.9707602339181
2021-22,Walla Walla Public Schools,FRL,Low-Income,07,SBAC,Math,,251.0,251.0,34.0,13.5%,0.6254980079681,0.203187250996,0.0717131474103,0.0637450199203,0.1404958677685,0.0358565737051,0.9641434262948
2021-22,Walla Walla Public Schools,Gender,Male,07,SBAC,Math,,207.0,207.0,66.0,31.9%,0.4057971014492,0.2222222222222,0.135265700483,0.183574879227,0.3367346938775,0.0531400966183,0.9468599033816
2021-22,Walla Walla Public Schools,Gender,Female,07,SBAC,Math,,215.0,215.0,51.0,23.7%,0.4930232558139,0.2558139534883,0.1441860465116,0.0930232558139,0.2405660377358,0.013953488372,0.9860465116279
2021-22,Walla Walla Public Schools,homeless,Homeless,07,SBAC,Math,<27%,,,,<27%,,,,,,,
2021-22,Walla Walla Public Schools,homeless,Non-Homeless,07,SBAC,Math,Cross Student Group - Top/Bottom,,,,28.5%,0.4452554744525,0.2408759124087,0.1435523114355,0.1411192214111,0.2932330827067,0.0291970802919,0.970802919708
2021-22,Walla Walla Public Schools,Migrant,Migrant,07,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Migrant,Non Migrant,07,SBAC,Math,Cross Student Group - N<10,,,,27.9%,0.4463007159904,0.2410501193317,0.1408114558472,0.1384248210023,0.2888888888888,0.0334128878281,0.9665871121718
2021-22,Walla Walla Public Schools,Military,Military Parent,07,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Military,Non Military Parent,07,SBAC,Math,Cross Student Group - N<10,,,,27.3%,0.451690821256,0.2415458937198,0.135265700483,0.1376811594202,0.2825,0.0338164251207,0.9661835748792
2021-22,Walla Walla Public Schools,Race,Asian,07,SBAC,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,TwoorMoreRaces,07,SBAC,Math,,19.0,19.0,7.0,36.8%,0.3684210526315,0.2631578947368,0.2631578947368,0.1052631578947,0.3684210526315,0.0,1.0
2021-22,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,SBAC,Math,,179.0,179.0,23.0,12.8%,0.6145251396648,0.2234636871508,0.0782122905027,0.0502793296089,0.1329479768786,0.0335195530726,0.9664804469273
2021-22,Walla Walla Public Schools,Race,White,07,SBAC,Math,,212.0,212.0,83.0,39.2%,0.3254716981132,0.25,0.1839622641509,0.2075471698113,0.4048780487804,0.0330188679245,0.9669811320754
2021-22,Walla Walla Public Schools,SWD,Students with Disabilities,07,SBAC,Math,<4%,,,,<4%,,,,,,,
2021-22,Walla Walla Public Schools,SWD,Students without Disabilities,07,SBAC,Math,Cross Student Group - Top/Bottom,,,,33.3%,0.3684210526315,0.2690058479532,0.1695906432748,0.1637426900584,0.3433734939759,0.0292397660818,0.9707602339181
2021-22,Walla Walla Public Schools,All,All Students,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,ELL,English Language Learners,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,ELL,Non-English Language Learners,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Foster,Non-Foster Care,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,FRL,Non-Low Income,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Gender,Female,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Gender,Male,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,homeless,Non-Homeless,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Migrant,Non Migrant,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),08,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,Race,White,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,s504,Non Section 504,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,SWD,Students with Disabilities,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,All,All Students,08,AIM,Math,N<10,,,,N<10,,,,,,,
2021-22,Walla Walla Public Schools,ELL,English Language Learners,08,AIM,Math,N<10,,,,N<10,,,,,,,
