SchoolYear,DistrictName,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Suppression,Count of Students Expected to Test,Count of students expected to test including previously passed,CountMetStandard,PercentMetStandard,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentMetTestedOnly,Percent No Score,Percent Participation
2018-19,Walla Walla Public Schools,FRL,Low-Income,03,SBAC,ELA,,239.0,239.0,52.0,21.8%,0.4686192468619,0.3054393305439,0.1255230125523,0.092050209205,0.2194092827004,0.0083682008368,0.9916317991631
2018-19,Walla Walla Public Schools,Gender,Female,03,SBAC,ELA,,171.0,171.0,66.0,38.6%,0.298245614035,0.3157894736842,0.1637426900584,0.2222222222222,0.3859649122807,0.0,1.0
2018-19,Walla Walla Public Schools,homeless,Homeless,03,SBAC,ELA,<18%,,,,<18%,,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,03,SBAC,ELA,Cross Student Group - Top/Bottom,,,,38.4%,0.3342618384401,0.2729805013927,0.16713091922,0.217270194986,0.3876404494382,0.008356545961,0.9916434540389
2018-19,Walla Walla Public Schools,Migrant,Non Migrant,03,SBAC,ELA,Cross Student Group - N<10,,,,37.9%,0.3413978494623,0.271505376344,0.1666666666666,0.2123655913978,0.3821138211382,0.008064516129,0.9919354838709
2018-19,Walla Walla Public Schools,Race,Asian,03,SBAC,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,White,03,SBAC,ELA,,198.0,198.0,101.0,51.0%,0.2424242424242,0.2373737373737,0.1767676767676,0.3333333333333,0.5153061224489,0.010101010101,0.9898989898989
2018-19,Walla Walla Public Schools,s504,Section 504,03,SBAC,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,03,SBAC,ELA,,74.0,74.0,7.0,9.5%,0.6891891891891,0.2027027027027,0.081081081081,0.0135135135135,0.0958904109589,0.0135135135135,0.9864864864864
2018-19,Walla Walla Public Schools,All,All Students,03,SBAC,Math,,376.0,376.0,164.0,43.6%,0.345744680851,0.2074468085106,0.2553191489361,0.1808510638297,0.4408602150537,0.0106382978723,0.9893617021276
2018-19,Walla Walla Public Schools,ELL,English Language Learners,03,SBAC,Math,,76.0,76.0,15.0,19.7%,0.5263157894736,0.2631578947368,0.1447368421052,0.0526315789473,0.2,0.0131578947368,0.9868421052631
2018-19,Walla Walla Public Schools,ELL,Non-English Language Learners,03,SBAC,Math,,300.0,300.0,149.0,49.7%,0.3,0.1933333333333,0.2833333333333,0.2133333333333,0.5016835016835,0.01,0.99
2018-19,Walla Walla Public Schools,Foster,Foster Care,03,SBAC,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,03,SBAC,Math,Cross Student Group - N<10,,,,44.2%,0.3369272237196,0.210242587601,0.2587601078167,0.1832884097035,0.4468664850136,0.010781671159,0.9892183288409
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,03,SBAC,Math,,137.0,137.0,97.0,70.8%,0.1094890510948,0.1678832116788,0.3649635036496,0.3430656934306,0.7185185185185,0.0145985401459,0.985401459854
2018-19,Walla Walla Public Schools,Gender,Female,03,SBAC,Math,,171.0,171.0,71.0,41.5%,0.3625730994152,0.2222222222222,0.251461988304,0.1637426900584,0.4152046783625,0.0,1.0
2018-19,Walla Walla Public Schools,ELL,Non-English Language Learners,04,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Gender,Male,03,SBAC,Math,,205.0,205.0,93.0,45.4%,0.3317073170731,0.1951219512195,0.2585365853658,0.1951219512195,0.4626865671641,0.0195121951219,0.980487804878
2018-19,Walla Walla Public Schools,homeless,Homeless,03,SBAC,Math,<18%,,,,<18%,,,,,,,
2018-19,Walla Walla Public Schools,Military,Non Military Parent,03,SBAC,Math,Cross Student Group - N<10,,,,43.5%,0.3466666666666,0.208,0.2533333333333,0.1813333333333,0.4393530997304,0.0106666666666,0.9893333333333
2018-19,Walla Walla Public Schools,Race,Black/ African American,03,SBAC,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,Asian,03,SBAC,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,03,SBAC,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,TwoorMoreRaces,03,SBAC,Math,Cross Student Group - N<10,,,,33.3%,0.4761904761904,0.1904761904761,0.2380952380952,0.095238095238,0.3333333333333,0.0,1.0
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),03,SBAC,Math,,149.0,149.0,45.0,30.2%,0.4429530201342,0.248322147651,0.234899328859,0.0671140939597,0.304054054054,0.0067114093959,0.993288590604
2018-19,Walla Walla Public Schools,Race,White,03,SBAC,Math,,198.0,198.0,110.0,55.6%,0.2525252525252,0.1767676767676,0.2777777777777,0.2777777777777,0.5641025641025,0.0151515151515,0.9848484848484
2018-19,Walla Walla Public Schools,s504,Section 504,03,SBAC,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,03,SBAC,Math,,74.0,74.0,9.0,12.2%,0.7567567567567,0.1081081081081,0.0945945945945,0.027027027027,0.1232876712328,0.0135135135135,0.9864864864864
2018-19,Walla Walla Public Schools,SWD,Students without Disabilities,03,SBAC,Math,,302.0,302.0,155.0,51.3%,0.2450331125827,0.2317880794701,0.2947019867549,0.2185430463576,0.5183946488294,0.0099337748344,0.9900662251655
2018-19,Walla Walla Public Schools,All,All Students,04,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,ELL,English Language Learners,04,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,04,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Gender,Female,04,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Gender,Male,04,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,homeless,Homeless,04,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,04,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,White,04,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,s504,Non Section 504,04,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,04,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,All,All Students,04,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,ELL,English Language Learners,04,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,04,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,04,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Gender,Female,04,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,04,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Military,Non Military Parent,04,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,White,04,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),04,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,04,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,All,All Students,04,SBAC,ELA,,419.0,419.0,192.0,45.8%,0.3293556085918,0.2100238663484,0.2458233890214,0.2124105011933,0.4593301435406,0.0023866348448,0.9976133651551
2018-19,Walla Walla Public Schools,ELL,English Language Learners,04,SBAC,ELA,,77.0,77.0,4.0,5.2%,0.7532467532467,0.1948051948051,0.038961038961,0.012987012987,0.051948051948,0.0,1.0
2018-19,Walla Walla Public Schools,ELL,Non-English Language Learners,04,SBAC,ELA,,342.0,342.0,188.0,55.0%,0.2339181286549,0.2134502923976,0.2923976608187,0.2573099415204,0.5513196480938,0.0029239766081,0.9970760233918
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,04,SBAC,ELA,Cross Student Group - N<10,,,,46.6%,0.3252427184466,0.2063106796116,0.25,0.2160194174757,0.4671532846715,0.002427184466,0.9975728155339
2018-19,Walla Walla Public Schools,homeless,Homeless,04,SBAC,ELA,<30%,,,,<30%,,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,04,SBAC,ELA,Cross Student Group - Top/Bottom,,,,46.7%,0.320293398533,0.2102689486552,0.2518337408312,0.2151589242053,0.4681372549019,0.002444987775,0.9975550122249
2018-19,Walla Walla Public Schools,Military,Non Military Parent,04,SBAC,ELA,Cross Student Group - N<10,,,,45.3%,0.3333333333333,0.2116788321167,0.2481751824817,0.2043795620437,0.4536585365853,0.0024330900243,0.9975669099756
2018-19,Walla Walla Public Schools,Race,Asian,04,SBAC,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),04,SBAC,ELA,,179.0,179.0,45.0,25.1%,0.5027932960893,0.2402234636871,0.1787709497206,0.072625698324,0.252808988764,0.0055865921787,0.9944134078212
2018-19,Walla Walla Public Schools,s504,Section 504,04,SBAC,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,04,SBAC,ELA,,85.0,85.0,9.0,10.6%,0.7411764705882,0.1529411764705,0.0588235294117,0.0470588235294,0.1058823529411,0.0,1.0
2018-19,Walla Walla Public Schools,SWD,Students without Disabilities,04,SBAC,ELA,,334.0,334.0,183.0,54.8%,0.2245508982035,0.2245508982035,0.2934131736526,0.254491017964,0.5495495495495,0.002994011976,0.9970059880239
2018-19,Walla Walla Public Schools,Foster,Foster Care,04,SBAC,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,04,SBAC,Math,Cross Student Group - N<10,,,,46.2%,0.2749391727493,0.2627737226277,0.2700729927007,0.1922141119221,0.4622871046228,0.0,1.0
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,04,SBAC,Math,,157.0,157.0,116.0,73.9%,0.0828025477707,0.1783439490445,0.3757961783439,0.3630573248407,0.7388535031847,0.0,1.0
2018-19,Walla Walla Public Schools,Gender,Male,04,SBAC,Math,,190.0,190.0,96.0,50.5%,0.2421052631578,0.2526315789473,0.2526315789473,0.2526315789473,0.5052631578947,0.0,1.0
2018-19,Walla Walla Public Schools,Gender,Female,04,SBAC,Math,,228.0,228.0,96.0,42.1%,0.3070175438596,0.2719298245614,0.2850877192982,0.1359649122807,0.4210526315789,0.0,1.0
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,04,SBAC,Math,Cross Student Group - Top/Bottom,,,,46.8%,0.2745098039215,0.2573529411764,0.2769607843137,0.1911764705882,0.4681372549019,0.0,1.0
2018-19,Walla Walla Public Schools,Military,Non Military Parent,04,SBAC,Math,Cross Student Group - N<10,,,,45.4%,0.2780487804878,0.2682926829268,0.270731707317,0.1829268292682,0.4536585365853,0.0,1.0
2018-19,Walla Walla Public Schools,Race,Asian,04,SBAC,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,s504,Non Section 504,04,SBAC,Math,Cross Student Group - N<10,,,,46.0%,0.2787286063569,0.2616136919315,0.2713936430317,0.1882640586797,0.4596577017114,0.0,1.0
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,04,SBAC,Math,,84.0,84.0,11.0,13.1%,0.6071428571428,0.2619047619047,0.095238095238,0.0357142857142,0.1309523809523,0.0,1.0
2018-19,Walla Walla Public Schools,ELL,English Language Learners,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,ELL,Non-English Language Learners,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,FRL,Low-Income,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Gender,Male,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Migrant,Non Migrant,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Military,Non Military Parent,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,White,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),05,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,05,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,All,All Students,05,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,05,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,05,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Gender,Female,05,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,05,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Migrant,Non Migrant,05,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Military,Non Military Parent,05,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,05,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,White,05,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,s504,Non Section 504,05,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,ELL,Non-English Language Learners,05,SBAC,ELA,,362.0,362.0,216.0,59.7%,0.2182320441988,0.1795580110497,0.3066298342541,0.2900552486187,0.6,0.0055248618784,0.9944751381215
2018-19,Walla Walla Public Schools,Foster,Foster Care,05,SBAC,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,05,SBAC,ELA,,169.0,169.0,128.0,75.7%,0.094674556213,0.1479289940828,0.3076923076923,0.4497041420118,0.7573964497041,0.0,1.0
2018-19,Walla Walla Public Schools,FRL,Low-Income,05,SBAC,ELA,,261.0,261.0,100.0,38.3%,0.3831417624521,0.2260536398467,0.2681992337164,0.1149425287356,0.3861003861003,0.007662835249,0.9923371647509
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,05,SBAC,ELA,,418.0,418.0,224.0,53.6%,0.2631578947368,0.1985645933014,0.2822966507177,0.2535885167464,0.5371702637889,0.0023923444976,0.9976076555023
2018-19,Walla Walla Public Schools,Migrant,Non Migrant,05,SBAC,ELA,,420.0,420.0,223.0,53.1%,0.2690476190476,0.195238095238,0.2785714285714,0.2523809523809,0.5334928229665,0.0047619047619,0.995238095238
2018-19,Walla Walla Public Schools,Military,Military Parent,05,SBAC,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Military,Non Military Parent,05,SBAC,ELA,Cross Student Group - N<10,,,,52.6%,0.2735849056603,0.1957547169811,0.2806603773584,0.2452830188679,0.5284360189573,0.004716981132,0.9952830188679
2018-19,Walla Walla Public Schools,Race,Asian,05,SBAC,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),05,SBAC,ELA,,185.0,185.0,74.0,40.0%,0.3567567567567,0.2432432432432,0.2594594594594,0.1405405405405,0.4,0.0,1.0
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,05,SBAC,ELA,,66.0,66.0,13.0,19.7%,0.6212121212121,0.1515151515151,0.1212121212121,0.0757575757575,0.203125,0.030303030303,0.9696969696969
2018-19,Walla Walla Public Schools,All,All Students,05,SBAC,Math,,430.0,430.0,183.0,42.6%,0.3,0.2697674418604,0.206976744186,0.2186046511627,0.4275700934579,0.0046511627906,0.9953488372093
2018-19,Walla Walla Public Schools,ELL,English Language Learners,05,SBAC,Math,,68.0,68.0,7.0,10.3%,0.5882352941176,0.3088235294117,0.0588235294117,0.0441176470588,0.1029411764705,0.0,1.0
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,05,SBAC,Math,Cross Student Group - N<10,,,,43.1%,0.2964705882352,0.2682352941176,0.2094117647058,0.2211764705882,0.4326241134751,0.0047058823529,0.995294117647
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,05,SBAC,Math,,169.0,169.0,115.0,68.0%,0.094674556213,0.2248520710059,0.284023668639,0.396449704142,0.680473372781,0.0,1.0
2018-19,Walla Walla Public Schools,Gender,Female,05,SBAC,Math,,209.0,209.0,87.0,41.6%,0.2918660287081,0.2870813397129,0.200956937799,0.2153110047846,0.4182692307692,0.0047846889952,0.9952153110047
2018-19,Walla Walla Public Schools,Gender,Male,05,SBAC,Math,,221.0,221.0,96.0,43.4%,0.3076923076923,0.2533936651583,0.2126696832579,0.2217194570135,0.4363636363636,0.0045248868778,0.9954751131221
2018-19,Walla Walla Public Schools,homeless,Homeless,05,SBAC,Math,<25%,,,,<25%,,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,05,SBAC,Math,Cross Student Group - Top/Bottom,,,,43.5%,0.2918660287081,0.267942583732,0.2105263157894,0.2248803827751,0.4375,0.0047846889952,0.9952153110047
2018-19,Walla Walla Public Schools,Military,Military Parent,05,SBAC,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,05,SBAC,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,s504,Non Section 504,05,SBAC,Math,,406.0,406.0,174.0,42.9%,0.3029556650246,0.2660098522167,0.2044334975369,0.2241379310344,0.4296296296296,0.0024630541871,0.9975369458128
2018-19,Walla Walla Public Schools,SWD,Students without Disabilities,05,SBAC,Math,,364.0,364.0,172.0,47.3%,0.2280219780219,0.2967032967032,0.2307692307692,0.2417582417582,0.4738292011019,0.0027472527472,0.9972527472527
2018-19,Walla Walla Public Schools,All,All Students,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Gender,Male,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,s504,Non Section 504,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,All,All Students,06,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,06,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,06,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,FRL,Low-Income,06,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Gender,Male,06,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,s504,Non Section 504,06,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,06,AIM,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,ELL,Non-English Language Learners,06,SBAC,ELA,Cross Student Group - Top/Bottom,,,,52.5%,0.2144927536231,0.2521739130434,0.3188405797101,0.2057971014492,0.5292397660818,0.0086956521739,0.991304347826
2018-19,Walla Walla Public Schools,Foster,Foster Care,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,06,SBAC,ELA,,157.0,157.0,111.0,70.7%,0.1337579617834,0.1464968152866,0.3184713375796,0.3885350318471,0.716129032258,0.0127388535031,0.9872611464968
2018-19,Walla Walla Public Schools,FRL,Low-Income,06,SBAC,ELA,,222.0,222.0,73.0,32.9%,0.3333333333333,0.3333333333333,0.2837837837837,0.045045045045,0.3303167420814,0.0045045045045,0.9954954954954
2018-19,Walla Walla Public Schools,Gender,Male,06,SBAC,ELA,,182.0,182.0,72.0,39.6%,0.2747252747252,0.3131868131868,0.2417582417582,0.1538461538461,0.4022346368715,0.0164835164835,0.9835164835164
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,06,SBAC,ELA,,368.0,368.0,181.0,49.2%,0.25,0.2527173913043,0.3016304347826,0.1902173913043,0.4945355191256,0.0054347826086,0.9945652173913
2018-19,Walla Walla Public Schools,Migrant,Migrant,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Migrant,Non Migrant,06,SBAC,ELA,Cross Student Group - N<10,,,,49.2%,0.2459893048128,0.2540106951871,0.3021390374331,0.1898395721925,0.4959568733153,0.0080213903743,0.9919786096256
2018-19,Walla Walla Public Schools,Military,Military Parent,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,Asian,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,TwoorMoreRaces,06,SBAC,ELA,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),06,SBAC,ELA,,158.0,158.0,60.0,38.0%,0.2848101265822,0.3291139240506,0.3227848101265,0.0569620253164,0.3821656050955,0.006329113924,0.9936708860759
2018-19,Walla Walla Public Schools,s504,Section 504,06,SBAC,ELA,,14.0,14.0,3.0,21.4%,0.5,0.2857142857142,0.0,0.2142857142857,0.2142857142857,0.0,1.0
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,06,SBAC,ELA,,57.0,57.0,3.0,5.3%,0.7368421052631,0.1754385964912,0.0350877192982,0.0175438596491,0.0545454545454,0.0350877192982,0.9649122807017
2018-19,Walla Walla Public Schools,All,All Students,06,SBAC,Math,,379.0,379.0,142.0,37.5%,0.3166226912928,0.3007915567282,0.2005277044854,0.174142480211,0.377659574468,0.0079155672823,0.9920844327176
2018-19,Walla Walla Public Schools,ELL,English Language Learners,06,SBAC,Math,<9%,,,,<9%,,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,06,SBAC,Math,Cross Student Group - N<10,,,,37.7%,0.3101604278074,0.3048128342245,0.2005347593582,0.1764705882352,0.3800539083557,0.0080213903743,0.9919786096256
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,06,SBAC,Math,,157.0,157.0,94.0,59.9%,0.1656050955414,0.2229299363057,0.2611464968152,0.3375796178343,0.6064516129032,0.0127388535031,0.9872611464968
2018-19,Walla Walla Public Schools,Gender,Male,06,SBAC,Math,,182.0,182.0,63.0,34.6%,0.3406593406593,0.2967032967032,0.1813186813186,0.1648351648351,0.3519553072625,0.0164835164835,0.9835164835164
2018-19,Walla Walla Public Schools,homeless,Homeless,06,SBAC,Math,<27%,,,,<27%,,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,06,SBAC,Math,Cross Student Group - Top/Bottom,,,,38.3%,0.3152173913043,0.2961956521739,0.203804347826,0.1793478260869,0.3852459016393,0.0054347826086,0.9945652173913
2018-19,Walla Walla Public Schools,Migrant,Migrant,06,SBAC,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Migrant,Non Migrant,06,SBAC,Math,Cross Student Group - N<10,,,,38.0%,0.3128342245989,0.2994652406417,0.2032085561497,0.1764705882352,0.3827493261455,0.0080213903743,0.9919786096256
2018-19,Walla Walla Public Schools,Military,Military Parent,06,SBAC,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,Asian,06,SBAC,Math,N<10,,,,N<10,,,,,,,
2018-19,Walla Walla Public Schools,Race,TwoorMoreRaces,06,SBAC,Math,N<10,,,,N<10,,,,,,,
